,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
0,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,1.0000001,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.76231784,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654,0.73006654
