Influencer/Mainstream,ttr,cttr,mtld_score,pct_long_words,pct_rare_words,flesch_reading_ease,fk_grade,smog_index,rate_noun,rate_verb,rate_adj,rate_adv,content_function_ratio,mean_tokens_per_sentence,std_tokens_per_sentence,mean_dep_tree_depth,mean_subordination_index,mean_verbs_per_sentence,mean_chars_per_token
1.0,0.4116608162319508,7.229134873173016,4160377437.7226925,0.2862429408003481,0.030015869737862966,-40.11846982483471,48.17896079893478,22.549843045834425,0.2243625331962074,0.13045699804920308,0.08008699019927146,0.05821166439770054,1.2245695424425076,118.03792832739366,86.30053928268221,101.0,9.102259553549189,22.517040530807055,4.542810131605006
2.0,0.4530598364721383,7.508189993492246,3553571529.6644335,0.2919538129442892,0.02092820505765116,-27.00490391291193,43.139212081417305,23.013217941874156,0.2343445579760252,0.1439940632874557,0.07570570101527507,0.05860922314963198,1.241229542745003,105.11397801377657,68.73826124468516,101.0,7.167198514805361,21.46845294298351,4.567280585048378
3.0,0.5677532068242857,6.367685356454321,6725000122.13877,0.333502308921621,0.029696804487483675,-42.62682229484823,46.89166872618519,26.26510122875783,0.25718710584651466,0.1292093568295824,0.07726804613052171,0.05734265249348329,1.323774127024248,111.4478598827643,46.788951238119175,101.0,7.418884709653092,19.269129687714248,4.773250555921311
