video_id,Influencer/Mainstream,neg,neu,pos,compound,emo_anger,emo_anticipation,emo_disgust,emo_fear,emo_joy,emo_sadness,emo_surprise,emo_trust,emo_shannon_norm,emo_gini_simpson
aaVH6m6srdk,1.0,0.034352941176470586,0.8750588235294118,0.09058823529411765,0.17853529411764704,0.10261198496492614,0.12584452584452585,0.00771744595274007,0.10791974909621968,0.10146041322511912,0.03526179702650291,0.10703272762096291,0.1768572386219445,0.46326079434959133,0.4754288373249804
ayEFwvMwuns,1.0,0.048,0.952,0.0,-0.4404,0.2,0.15,0.15,0.0,0.15,0.05,0.15,0.15,0.911068739782165,0.845
bF7whqPOhmk,3.0,0.0,0.903,0.097,0.9091,0.08333333333333333,0.16666666666666666,0.0,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.25,0.8738845074797779,0.8229166666666666
bgKq6FQB6BM,1.0,0.07601290322580645,0.8489419354838711,0.07505806451612904,-0.009763870967741936,0.06790710975720464,0.1052712394078618,0.03599425032062603,0.2783520474886699,0.0698360115532791,0.1084625284056024,0.043571451740332195,0.12931503874577877,0.38548972756072986,0.4288773411119609
cfaubxeS5HU,2.0,0.04953146853146853,0.8616328671328671,0.08883916083916084,0.08239545454545455,0.04800547046536351,0.09300136138371431,0.017694115154008202,0.11719915556813952,0.063242439378803,0.049955036051292735,0.03874047075918734,0.21202209109963122,0.17371054224717342,0.2148119829169422
cfe-IPqlReQ,1.0,0.024,0.867,0.108,0.9539,0.03125,0.1875,0.03125,0.125,0.15625,0.15625,0.0,0.3125,0.8338714906033942,0.80078125
dGAFh0dCeDE,2.0,0.027,0.776,0.197,0.9991,0.05194805194805195,0.1038961038961039,0.0,0.15584415584415584,0.18181818181818182,0.06493506493506493,0.07792207792207792,0.36363636363636365,0.8333103524661059,0.7866419294990723
dgmDcK5wssU,2.0,0.043,0.874,0.082,0.9814,0.072,0.176,0.048,0.288,0.096,0.072,0.04,0.208,0.8989045112953852,0.8193280000000001
dxmTJDFsbxM,2.0,0.03,0.88,0.09,0.9912,0.13559322033898305,0.2033898305084746,0.05084745762711865,0.15254237288135594,0.13559322033898305,0.03389830508474576,0.0847457627118644,0.2033898305084746,0.9386609429686995,0.8463085320310255
fBXlU_G6u8Q,1.0,0.0,0.907,0.093,0.6808,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.3076923076923077,0.7306686118307024,0.7337278106508875
fyWrbUcCPr0,1.0,0.043,0.845,0.113,0.9999,0.13123092573753814,0.17497456765005087,0.017293997965412006,0.15768056968463887,0.1363173957273652,0.03560528992878942,0.10478128179043744,0.24211597151576805,0.9152054096555071,0.8375506706585711
g5drje2nxkM,3.0,0.11633333333333333,0.7956666666666666,0.08800000000000001,0.4082666666666667,0.17346801346801347,0.25225589225589223,0.013333333333333334,0.2018855218855219,0.06006734006734007,0.07703703703703703,0.06006734006734007,0.16188552188552188,0.8233388848372099,0.7963312587150971
iJUQefeMlJI,1.0,0.047,0.86,0.093,0.9819,0.07042253521126761,0.18309859154929578,0.08450704225352113,0.23943661971830985,0.07042253521126761,0.028169014084507043,0.028169014084507043,0.29577464788732394,0.864186568151117,0.803015274747074
